outlet,Probability_con,label,Drives_zscore,Cognition_zscore,emo_pos_zscore,emo_neg_zscore,emo_anx_zscore,emo_anger_zscore,emo_sad_zscore,Social_zscore,Lifestyle_zscore,Physical_zscore,focuspast_zscore,focuspresent_zscore,focusfuture_zscore,Moral_zscore,Affect_zscore,Moral-Emotional_zscore
CNN,2.12802642636e-05,1,1.1994426115490067,-0.06786559990465542,0.3092502292711226,-0.3771856221298738,-0.4628691283373618,0.31983179897279146,-0.26037696319299514,1.0861928032179382,1.1418500560287217,-0.5542342506928263,-1.3345633473608896,1.312669343368689,1.2378137531040512,-1.3539497509208824,-0.6414172969583002,-0.43058475793869794
HuffPost,4.67857644252e-05,1,-0.8016184890408025,-1.3723825768555369,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-1.4131251037139918,0.3231894943539416,-0.751133260807383,1.398429584300057,-1.1088386999884583,-1.1658445682767433,-1.2631378280246124,-1.0693236913024349,-0.11217301651953705
CNN,2.51567689701e-05,1,-0.7460334584688633,-0.12402030421048839,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,1.3819236131481043,1.6160468841026379,0.5943433083087544,1.1923705934208582,1.2026007959433644,-0.4700487384033553,-0.19668171688026242,-2.0636449581580547,0.9806792008748676
Breitbart,0.999948740005493,0,-0.21241716497824742,0.47208347995912,0.241283145914832,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.9472836509036423,-0.4596826274662031,-0.751133260807383,0.04820093353899407,-1.1895556347670297,0.23839792474045784,-0.02174893354049004,0.6444443524296752,-0.49619422947568775
FoxNews,0.0002524118172004,0,2.2110901679582984,0.2042687363466877,1.906476688143953,0.6690407264664321,0.45269618046181537,1.1599990881525863,-0.26037696319299514,0.3063009327826346,-0.2583726532838802,-0.3655393659997095,-1.4701284729393096,1.9730806279206385,0.9215429213434202,0.6098367759402514,2.4331490374837834,-0.16425259891256078
NYTimes,2.23993192776e-05,1,-0.4532856307899838,1.3014452666298788,-0.5063547710043653,0.20157788985957206,-0.4628691283373618,0.35636081154582605,-0.26037696319299514,0.4580919679680293,-1.1575572046315894,0.27438241687259984,0.34644420981151786,-1.0868249905033933,-1.1658445682767433,-1.393555160225905,0.5387189468724124,0.20495839796734394
FoxNews,0.99972516298294,0,0.41754651483706245,0.8306096689886668,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.8504514388026148,0.5781821283182175,-0.38194761684258915,-0.4018752833813602,-1.3436516011624846,3.4137570756171915,-0.2111227574611704,-1.3764721345246604,0.5523532707602804
NYTimes,2.05813284992e-05,1,-0.17536047793028814,2.18264216496756,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.3272376272909649,-0.638624826739379,-0.751133260807383,0.44947370525111724,2.802263685191419,-0.3055879058878273,1.1264501028454006,0.8229188813908017,-0.22247037328447514
Daily Caller,0.999969363212585,0,0.8140530662502283,0.8176508910719366,0.3092502292711226,0.6690407264664321,0.45269618046181537,0.31983179897279146,-0.26037696319299514,-0.18832847497666905,-1.4170233935776946,-0.16864035588515278,-1.0851235162965969,-0.2723177395559892,4.501728736873762,0.6098367759402514,-0.4302579918562575,-0.707209947265362
Daily Caller,0.999974131584167,0,-0.9794905868710075,-1.5797230235232265,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.6724895354818072,1.2492153755926274,0.29079066771547957,-0.8465288952785778,0.7990161220505063,0.12454042530663063,1.634684750071051,0.13309730460321295,-1.22875294727346
FoxNews,2.08458313863e-05,0,-1.327823445121826,0.4332071462089282,-0.5063547710043653,0.7135609966194665,-0.4628691283373618,2.109753415051485,-0.26037696319299514,0.10216816132641428,0.7794921025005406,-0.3491311151568297,0.2759503445107396,2.2812725607115483,-0.5459537380259069,-1.9363822407006257,-0.41125908265684524,-0.15781945497473146
FoxNews,0.0805535838007927,0,0.3471388094459398,0.26906262593034014,0.27526668759297734,0.13479748463002056,-0.4628691283373618,1.1599990881525863,-0.26037696319299514,0.5156678778659378,-0.3791586377932738,-0.751133260807383,0.5470805956675795,1.085194345356351,0.6052720895827894,1.1051797590452292,0.3836638029963346,1.13671333391892
FoxNews,0.999364674091339,0,2.3333772352165645,0.29929977440271166,1.1248552295466105,1.247804238455878,-0.4628691283373618,2.0732244024784503,-0.26037696319299514,0.6465222185430023,-0.5402066171391323,0.24156591518684037,1.170680173328311,0.65225805881674,1.8956570831661634,0.2843318509726377,-0.2863394817830145,-0.9748195667029066
HuffPost,2.27361997531e-05,1,-0.9794905868710075,0.8219704837108466,2.790048771775732,-0.3771856221298738,-0.4628691283373618,0.31983179897279146,-0.26037696319299514,0.5837121350180113,-0.21363710346558598,0.24156591518684037,0.7802526116624616,-1.2922862790306664,-1.1658445682767433,-0.7310002183738531,1.8953264997990449,-0.13146531942265738
CNN,2.18406821659e-05,1,1.1253292374530874,1.405115489963724,-0.5063547710043653,0.1793177547830549,-0.4628691283373618,-0.556864502780038,1.5336078549788372,-0.13860382551938422,-0.4104735226660797,0.24977004060828023,0.9483533673797027,0.5054999955829734,-0.8622245697865376,-0.26234495441320965,0.8268811906636351,0.6972833381725468
CNN,0.0004377682344056,1,-0.7052711027161077,-0.20609256434978204,0.6830691877307212,-0.1323241362881852,-0.4628691283373618,0.7216509372761716,-0.26037696319299514,0.6753101734919563,0.13082663013527757,0.6763845625231532,0.4711641253436645,-0.2136145142624825,-0.7230654038118601,-0.31685715839266193,-1.0782400670079482,-0.7250580261904541
Breitbart,0.999912738800048,0,1.2661446482353336,-0.8842686086586836,0.343233770949268,-0.35492548705335664,-0.4628691283373618,0.35636081154582605,-0.26037696319299514,-0.22758477717978798,-0.4999446223026676,-0.751133260807383,-0.0819415870162892,-1.2776104727072897,0.0865879254953549,1.390402941021491,-0.5924232216367034,2.4672090052329465
Breitbart,0.984968602657318,0,0.22114607348287776,-0.44798975212875325,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.41078085412767845,1.0031698515920107,-0.751133260807383,0.33017639474210736,1.415399987632326,2.376388747442322,0.3376367846133278,-0.3669429047478685,-0.4492208966505218
Daily Caller,0.027338907122612,0,0.08033066270063202,0.0574025866237401,1.6006248130406453,0.46869951077777783,-0.4628691283373618,1.7079342767481047,-0.26037696319299514,0.04459225142850577,1.2492153755926274,-0.2424774846781115,-1.5297771281938144,0.2560112880855704,-1.1658445682767433,-0.2969691894682902,1.0897265641491085,0.9575808146840729
CNN,2.55123395618e-05,1,0.05809665047185618,-0.47822690060112477,-0.5063547710043653,0.22383802493608923,0.49084473499511444,-0.556864502780038,1.6083572224026637,-1.072903817953624,0.6810738929002939,-0.5460301252713864,-0.2934231829186244,0.9824637010927147,0.7697329220983176,0.5641558500844258,0.6474113070664335,0.20065265141432181
HuffPost,2.03981380764e-05,1,-0.8646148570223334,-0.03330885879337376,-0.5063547710043653,-0.3994457572063909,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-1.2587169817150556,0.7705449925368816,2.702803541618799,0.8019430317550088,-0.11822177316053437,0.010682925872803572,-0.22664350201074418,0.09960611263844175,0.09200297203899477
CNN,1.7479462258e-05,1,0.8733437655269635,-0.80219634851939,0.343233770949268,1.270064373532395,-0.4628691283373618,2.1462824276245196,-0.26037696319299514,0.8428037295585988,0.6944945578457818,-0.5460301252713864,-0.09820940208569973,-0.5584959628618338,0.07393709222492965,1.3590122002448104,-0.26281551692187677,0.45808057800778745
HuffPost,3.42480998369e-05,1,-0.2642965268453908,-0.5343816049069574,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.4291004618224675,0.5423936884635823,-0.751133260807383,0.5145449655287584,-0.763957251389107,1.2757662529153266,0.5751116741660353,1.0742064937042397,-0.9655737096458014
HuffPost,0.001266683335416,1,0.6398866371248189,-2.175826807692834,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.1281354782652193,-0.33889664295680927,1.135815586123785,1.3767391642075097,-1.4390443422644328,-1.1658445682767433,-1.3615369940827644,-1.8340953998039649,2.0065366463217225
FoxNews,0.0001290994550799,0,-0.4088176063324324,0.7139806677380915,0.3092502292711226,1.1810238332263265,0.45269618046181537,-0.556864502780038,1.5336078549788372,0.6753101734919563,0.6900210028639525,0.7994464438447509,2.623938319528973,-0.7933088640358603,0.9215429213434202,0.09026710799592479,1.5189798303389261,-0.9887433871519998
Daily Caller,2.70739328698e-05,0,0.4694258767042059,2.5886838730251194,1.0568881461903201,1.1365035630732925,0.4145476259285164,0.283302786399757,-0.26037696319299514,-0.20926516948499935,-1.1262423197587836,-0.5624383761142662,0.503699755482485,-0.8226604766826134,-0.0019679073976216735,0.9739057128286841,0.9196903152174338,0.3306499036664867
Daily Caller,0.9999281167984,0,-1.6131599353911137,1.5951775660757725,-0.5063547710043653,-0.2881450818238051,0.6052903985950117,-0.556864502780038,-0.26037696319299514,0.7407373438304885,-0.7862521411397493,0.8732835726377097,-0.8302610802091673,0.28536290073232373,-1.1658445682767433,-0.3616695827805499,-0.036681478928272164,1.7391743659219763
Breitbart,0.999965667724609,0,2.7706461423824855,0.1437944394019446,-0.5063547710043653,-0.35492548705335664,-0.4628691283373618,0.35636081154582605,-0.26037696319299514,-0.25898981894228373,1.128429391083234,-0.14402797962083316,-0.6350472993762426,-0.022829032058585885,-0.22968290626527596,0.9872004530957319,-0.6301350315513663,-0.39314638302207516
HuffPost,2.32041202252e-05,1,0.7325283547447174,1.7334045305208992,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.3324718009180474,-0.28074042819302714,-0.751133260807383,-0.049405956877468626,-0.4410895122748206,-0.01461874066804692,0.12912224744509757,-1.6259050245953182,-0.4688384284763275
CNN,1.71133488038e-05,1,0.15444403679655058,-0.7590004221302877,-0.5063547710043653,0.11253734955350353,-0.4628691283373618,1.123470075579552,-0.26037696319299514,0.0027188624118451203,-0.8086199160488964,-0.17684448130659264,-0.22835192264098275,0.21198386911544043,-0.5839062378371824,1.8079424522963867,-0.044661370086197305,-0.7204374464711729
CNN,2.90269272227e-05,1,0.2174404047780819,0.28202140384707125,-0.5063547710043653,0.29061843016564076,1.597152816460787,-0.556864502780038,-0.26037696319299514,-1.5073402290014781,-1.0904538799041485,-0.751133260807383,-0.9061775505330826,-0.426413705951444,-0.4826995716737806,-1.0379491447637879,-0.5642898102508975,-1.521645969794564
NYTimes,2.05570249818e-05,1,0.7028830051063498,-0.8324334969917615,1.0908716878684652,0.13479748463002056,-0.4628691283373618,0.283302786399757,-0.26037696319299514,-0.5180814134828713,0.8823838670826165,-0.3655393659997095,0.30306336962642344,-0.2869935458793658,-0.5712554045667573,-1.9472943248182788,0.6788931150590652,-0.17378932048784404
Daily Caller,0.999775826930999,0,-0.02342806103365445,-0.46526812268439405,1.0568881461903201,0.11253734955350353,-0.4628691283373618,1.123470075579552,-0.26037696319299514,-0.3689074651110178,-0.08390400899253339,-0.751133260807383,-1.4863962880087198,-1.3216378916774196,-0.5839062378371824,-0.023522943248080325,0.39482744104246564,-0.7222920958307177
FoxNews,0.0001065067044692,0,-0.4903423178379431,-1.3421454283831653,-0.5063547710043653,0.8026015369255352,2.4745695707266653,-0.556864502780038,-0.26037696319299514,1.2929426614877007,-0.6744132665940142,1.7757373689960947,-0.27715536784921385,0.2560112880855704,-0.19173040645400022,2.0099313312726568,0.7509520529188246,-1.521645969794564
HuffPost,3.3548581996e-05,1,-0.2754135329597784,1.3878371194080827,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.2591933701388915,1.347633585192874,-0.751133260807383,0.9646211824491127,0.5715411240381681,-0.052571240479322656,-0.9997218039203372,-0.32108013319370177,-0.17536576101334928
NYTimes,4.16254151787e-05,1,-0.053073410672022016,1.4007958973248138,-0.5063547710043653,0.40191910554822635,-0.4628691283373618,1.598347239029001,-0.26037696319299514,-0.8033438761588717,1.3565806951565331,-0.751133260807383,-0.6133568792836954,2.3032862701966135,1.060702087318098,-0.9942421780539795,2.539288230594805,-0.17141772521047166
NYTimes,2.3659049475e-05,1,1.1253292374530874,0.5584753327373237,-0.5063547710043653,1.8043076153688067,4.191254524725123,-0.556864502780038,-0.26037696319299514,0.5025824437982312,2.4302338907955887,-0.5542342506928263,-0.1090546121319731,-0.2136145142624825,-0.8622245697865376,-1.1856281854148543,0.9041316897872919,-0.11447044594622814
FoxNews,0.0016615896020084,0,1.4699564269991099,0.5368773695427732,-0.5063547710043653,0.1793177547830549,0.45269618046181537,0.31983179897279146,-0.26037696319299514,0.6125000899669653,-1.2917638540864713,-0.5542342506928263,-0.515749988867233,1.3860483749855725,-0.8622245697865376,2.0117485060000253,0.2644475392330211,-0.6855179466653106
FoxNews,0.999598562717437,0,-0.26059085814059496,0.014206660234638227,-0.5063547710043653,1.3145846436854294,-0.4628691283373618,2.1828114401975545,-0.26037696319299514,0.138807376715992,-1.3812349537230595,3.1540304397979915,-0.5970890642142851,3.14714513379077,-0.2170320729948507,-0.804881295123584,-0.6019210108003964,2.1731452698605476
CNN,2.95386071229e-05,1,0.24338008571165362,-0.5646187533793289,1.1248552295466105,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,1.4211799153512232,-1.408076283614036,1.2096527149167442,0.7477169815236411,0.4541346734511552,-1.1658445682767433,-2.1660270509566386,0.18605628303026558,-1.521645969794564
HuffPost,0.969806730747222,1,0.591712943962472,-0.2492884907388839,-0.5063547710043653,-0.3994457572063909,-0.4628691283373618,0.283302786399757,-0.26037696319299514,0.49734827017114874,1.0702731763194517,-0.3655393659997095,0.4115154700891595,-1.1528661189585883,-1.1658445682767433,0.3326663799482713,-1.7285134207868025,0.3521882277764989
HuffPost,2.11687747651e-05,1,-0.6089237163914133,0.7355786309326421,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-1.3032074575452577,1.311845145338239,-0.5542342506928263,-0.7868802400240729,-0.044842741543651046,0.06128625895450441,-1.6751358229547604,-0.19562541585985038,-0.1247168696635706
FoxNews,0.0067023620940744,0,1.2883786604641088,-2.0894349549146303,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.08887917606209987,-1.0725596599768308,1.4475723521385002,0.01024269837703633,-0.22095241742417068,-0.5459537380259069,-0.004742061003924139,1.1009697671345142,0.7134405904150253
FoxNews,0.999346554279327,0,-0.8386751760887617,-0.9663408687979776,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.20685163386806543,-0.8086199160488964,-0.1850486067280325,2.721545209945436,-0.47777902808326217,-0.7230654038118601,0.8738041390532632,-2.2545157850814763,-1.521645969794564
Breitbart,0.999976992607116,0,-1.220359052682744,-0.16289663796068016,0.343233770949268,1.826567750445324,-0.4628691283373618,2.1462824276245196,-0.26037696319299514,1.4211799153512232,-1.1709778695770778,-0.14402797962083316,-0.9007549455099456,1.0631806358712859,1.3263695859970277,-0.33190236959239994,-0.9787376282379515,0.7408986562652663
FoxNews,0.999953031539917,0,0.3619614842651232,-1.0570523142150918,-0.5063547710043653,-0.3771856221298738,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.4919105453474585,-0.9696678953947547,-0.1604362304637129,1.170680173328311,0.3000387070557004,-0.25498457280612646,1.0312233009752,-1.2870774798664695,-0.6915477160628775
HuffPost,2.01640305022e-05,1,0.44348619577063414,-0.7503612368524675,0.3092502292711226,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.9394323904630185,0.5334465784999237,-0.5542342506928263,0.37897983995033846,-0.41173789962806734,0.6685262559349157,0.2114603673931551,0.47582058909057173,-0.13481515231511973
HuffPost,2.82535675069e-05,1,-0.25688518943579874,1.0422697082952668,-0.5063547710043653,-0.3771856221298738,0.45269618046181537,-0.556864502780038,-0.26037696319299514,-0.9289640432088536,-1.4036027286322064,-0.751133260807383,-0.6567377194687899,-0.22829032058585919,-0.558604571296332,0.8214990595736259,0.38203442353715444,1.5441567816793649
CNN,1.94209296751e-05,1,0.6213582936008395,-0.31840197296144723,-0.5063547710043653,3.7854596371788323,-0.4628691283373618,7.1507571501302545,-0.26037696319299514,-1.3084416311723401,0.46634325377248254,-0.17684448130659264,-1.6002709934945927,0.5788790271998567,-0.28028623934697694,-0.11821536351407101,0.9946374221845626,-1.521645969794564
FoxNews,0.999588072299957,0,1.2142652863681902,0.47208347995912,0.27526668759297734,-0.3994457572063909,0.4145476259285164,-0.556864502780038,-0.26037696319299514,-0.6463186673463944,-0.5894157219392557,-0.751133260807383,0.4223606801354329,1.085194345356351,0.010682925872803572,1.3713998527710902,1.107838781666165,-0.18007303447062611
HuffPost,0.0002040746767306,1,-0.823852501269578,0.5627949253762338,-0.5063547710043653,1.7375272101392552,3.1612435523260483,-0.556864502780038,-0.26037696319299514,1.347901484572067,0.2963481644629654,-0.751133260807383,-0.5537082240291907,0.27068709440894706,0.3396045909038595,-0.40454309096965463,-0.38242064291740246,-1.2469276933010225
Breitbart,0.999595701694488,0,1.3328466849216605,-2.4695591071387284,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.853068525616156,0.6005499032273645,-0.751133260807383,-1.07970091127346,-2.004062885714434,-1.1658445682767433,0.823380876880228,-2.5195265199834176,1.6631315201483492
Daily Caller,0.0008390374132432,0,-0.8794375318415173,1.7852396421878214,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.5416351948047429,-0.638624826739379,-0.5542342506928263,-0.7868802400240729,0.8430435410206363,0.06128625895450441,-0.3626835814219605,-0.07775312649672578,-0.6834885097159679
Daily Caller,0.999955296516418,0,-1.6242769415055016,-1.2643927608827819,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.4291004618224675,-0.6699397116121849,-0.751133260807383,0.14580782395545627,0.03587419323492044,-0.7736687368935611,-2.4131140193721934,0.05758172425352741,2.0310379144891972
HuffPost,2.23307033593e-05,1,-0.5236933361811068,1.0681872641287282,0.27526668759297734,1.6930069399862209,-0.4628691283373618,-0.556864502780038,1.458858487555011,-0.04177161341835676,0.7615978825732229,0.011850403386524277,-1.2261112468981537,2.442706430268691,1.490830418512556,-1.9515879374035001,0.6550333437397583,-0.18007303447062611
Daily Caller,0.0003455702972132,0,-1.4538161810848882,0.7183002603770017,-0.5063547710043653,3.0508751796537674,5.335711160724094,-0.556864502780038,-0.26037696319299514,-0.48144219809329314,-0.007853574301433632,0.9143041997449088,-0.5753986441217379,0.23399757860050524,-0.8495737365161125,-0.372979699606574,-0.49479366297437843,-0.3530474129337126
NYTimes,1.77673937287e-05,1,0.18408938643491815,-0.8497118675474024,-0.5063547710043653,0.6913008615429492,0.45269618046181537,-0.556864502780038,-0.26037696319299514,0.5837121350180113,0.4350283688996766,0.4384649253013971,1.3008226938835943,-0.22829032058585919,-0.8622245697865376,-0.493525328821146,0.8396007776771521,-0.68753757957142
Breitbart,0.99996531009674,0,-1.8799680821364213,1.7204457526041688,-0.5063547710043653,-0.3771856221298738,-0.4628691283373618,-0.556864502780038,1.5336078549788372,-0.6384674069057703,-1.1933456444862247,-0.3573352405782696,-0.1524354523170675,-0.4190758027897555,1.5667354181351076,-0.2748434161395167,-0.013587635644378041,-1.2456100996487751
FoxNews,0.999952912330627,0,-1.7687980209925431,-0.9145057571310552,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.4500371563307979,-0.7370430363396259,0.052871030493723534,1.0893410979812592,-0.022829032058585885,-0.22968290626527596,-0.46449416872912797,-0.7581846061699188,-0.6773406554855624
Breitbart,0.999979376792907,0,1.2735559856449252,-0.21041215698869215,8.159448356922693,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,3.8001118288602544,-1.564650707978065,0.4384649253013971,1.7780119359196325,-0.13289757948391104,0.21309625819960737,0.34929464282773376,0.1524193076414471,0.9897785651318478
NYTimes,2.38091161008e-05,1,-0.34211556964610557,1.9968996814944213,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.02888973054725791,0.7705449925368816,-0.5542342506928263,-0.6513151144456529,-0.4043999964663788,-0.8622245697865376,0.11457177913542146,-1.492220598854214,-0.6834885097159679
HuffPost,3.07355985569e-05,1,0.7288226860399215,-0.007391302959912328,-0.5063547710043653,1.7820474802922894,2.321975352593469,0.31983179897279146,-0.26037696319299514,-0.42124920138184335,-0.4283677425933974,-0.751133260807383,-0.6567377194687899,-0.9400669272696267,2.8191679119072055,0.22637433636042575,-1.0290081881124464,-0.4068086056222263
FoxNews,0.999980807304382,0,-0.6496860721441688,1.1675378948236623,-0.5063547710043653,0.7580812667725008,2.398272461660067,-0.556864502780038,-0.26037696319299514,-1.1880556377494407,-0.8265141359762138,-0.3409269897353899,1.143567148212627,-0.1769249984540407,-0.2170320729948507,-0.06277062841660826,-0.7033829700394613,-0.09351994186908162
NYTimes,2.53914859058e-05,1,-0.6830370904873322,-0.5214228269902267,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.018217832096485205,-0.2673197632475388,0.2087494135010809,0.688068326269136,-0.6245370913170288,-0.5712554045667573,-0.6758123919285056,0.46290990968999773,-0.9812377169739355
HuffPost,1.67331872944e-05,1,-0.8720261944319252,0.6405475928766181,-0.5063547710043653,1.3591049138384639,-0.4628691283373618,1.3061151384447247,1.68310658982649,0.47902866247635967,-1.0233505551767075,0.504097928672916,-0.14701284729393083,0.2486733849238819,-0.5206520714850563,-0.7418769308724505,0.9980939522450696,-0.935859924752356
NYTimes,1.68229053087e-05,1,0.3249047972171639,0.8176508910719366,-0.5063547710043653,0.22383802493608923,0.49084473499511444,-0.556864502780038,-0.26037696319299514,0.9710409834221221,-0.3523173079022976,-0.751133260807383,0.7910978217087354,-0.33102096484949584,-0.5206520714850563,-0.13039916859371609,-1.2424507097480502,-0.6474159101682815
Daily Caller,0.999980807304382,0,-0.016016723624062725,-0.054906821987925084,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.7956961669148553,-0.38810574775693263,0.011850403386524277,0.15123042897859296,0.27068709440894706,-0.38149290551037873,-0.12885800616435808,-0.37954997882893593,-0.452541098115364
FoxNews,0.999850392341613,0,-0.4606969681995755,1.1804966727403934,2.0424108548565343,1.3145846436854294,-0.4628691283373618,-0.556864502780038,5.345825593593981,-0.7248312717526328,-0.2673197632475388,0.06927928133660327,-0.47236914868213853,1.2906556338836244,2.3004837478197713,-0.4165384568963283,2.7062081018278312,0.7747521918172835
HuffPost,1.92543629964e-05,1,0.4286635209514507,0.16539240259649518,-0.5063547710043653,-0.3771856221298738,-0.4628691283373618,0.31983179897279146,-0.26037696319299514,0.6177342635940478,-0.6565190466666966,2.989947931369194,-0.022292931761784245,0.28536290073232373,1.2631154196449015,-1.1000259460241026,0.21933026947603995,-0.4175024892114095
HuffPost,2.32327729463e-05,1,0.8399927471838,0.24314507009687947,1.8724931464658077,-0.3994457572063909,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.6700759998648738,0.7481772176277347,0.200545288079641,-0.9820940208569978,1.2319524085901177,-0.8748754030569629,-0.35908478809989225,0.8567471351130065,0.6149100924011457
HuffPost,3.35236982209e-05,1,-0.4532856307899838,-0.06786559990465542,-0.5063547710043653,0.023496809247434858,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.3924612464328894,0.37239859915406515,-0.07019085082787442,-0.5591308290523274,0.1386048374985571,0.415509590526411,-0.6152312097169085,-0.39207923146505747,-0.5624213210379484
Daily Caller,0.999979734420776,0,-0.9869019242805995,-0.6207734576851615,-0.5063547710043653,-0.19910454151773657,0.7578846167282078,-0.556864502780038,-0.26037696319299514,2.030961142906344,-1.7659606821603877,0.29899479313691946,-0.27715536784921385,-0.36037257749624885,1.2631154196449015,-0.6624978463874952,-1.170338577901068,1.0608819307040163
CNN,1.83846841537e-05,1,-0.41993461244682034,0.33817610815290344,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-1.1671189432411109,1.6563088789391025,-0.751133260807383,0.015665303400173015,0.3220524165407652,-0.2423337395357012,0.12912224744509757,2.194019630935972,-0.3986512590551117
FoxNews,0.999716818332672,0,0.19520639254930608,-1.3637433915777164,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.8949419146328167,0.3321366043176006,1.4393682267170602,-0.19581629250216195,0.43945886712777854,-1.1658445682767433,0.8417108426261491,1.364143746530168,-1.521645969794564
HuffPost,0.0001254783273907,1,-1.3463517886458058,0.42024836829219786,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.27751297783368056,-0.6788868215758438,-0.5378259998499465,0.8236334518475561,-0.6905782197722237,0.45346209033768675,0.023331783734745107,0.7774992646111587,-1.227254773245219
CNN,2.52596619247e-05,1,0.40642950872267486,-0.27088645393343486,0.3092502292711226,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-1.2796536762233859,1.1418500560287217,0.4220566744585173,-0.6838507445844737,-0.25764193323261253,1.541433751594257,1.2858639844470234,-1.0190712683120966,1.1803952943085778
HuffPost,2.38167012867e-05,1,0.6250639623056354,-0.439350566850933,-0.5063547710043653,0.15705761970653773,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.6988639548138278,2.7970653993055996,-0.3573352405782696,-1.188153011736196,0.4688104797745319,0.9721462544251213,0.922168350102702,-0.3433208145799092,0.6972833381725468
Daily Caller,4.93104926135e-05,0,2.8521708538879964,0.3079389596805319,0.27526668759297734,0.6245204563133978,-0.4628691283373618,1.9636373647593468,-0.26037696319299514,-0.6306161464651466,-0.30310820310217407,-0.5624383761142662,-0.49405956877468576,-0.31634515852611916,-0.0019679073976216735,1.6519374664481363,0.6964103923778608,-0.19857748875095643
Breitbart,0.999914526939392,0,0.16185537420614265,0.1913099584299566,1.2268058545810467,-0.33266535197683944,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,1.936746017618857,0.45739614380882393,-0.751133260807383,0.8182108468244194,-1.0648112810183283,0.7697329220983176,-0.23484732412980486,1.3836227059134332,1.1211158175961116
HuffPost,3.21040279231e-05,1,3.2931454297587135,-0.3831958625451004,-0.5063547710043653,-0.3994457572063909,-0.4628691283373618,0.283302786399757,-0.26037696319299514,-0.3217999024672747,-0.6073099418665733,-0.37374349142114927,-1.1176591464354177,-0.14757338580728768,0.2890012578221585,2.1154153932694215,0.8201403957025546,-0.19552894386375896
Breitbart,0.999979138374328,0,-0.12348111606314506,-0.15425745268285918,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-1.0153279080557163,-0.07048334404704548,-0.5460301252713864,-0.895332340486809,0.8870709599907664,0.7064787557461913,0.5218845437490486,-0.3721435240686669,-0.9546166207758748
Daily Caller,5.48342068213e-05,0,0.10627034363420339,-0.1283398968493985,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-0.06532539474022832,-1.085980324922319,-0.045578474563554815,-1.1935756167593328,-0.741943541904042,1.5667354181351076,0.3099996207429699,0.7940953586201732,-1.025495289403211
